# Timestamp KF, Num CovKFs, Num KFs, Num RecentMPs, Num MPs, processKF, MPCulling, CreateMP, SearchNeigh, BA, KFCulling, [numFixKF_LBA]
133946100000,10,197,1167,15513,14.897536,0.622574,55.831880,59.513652,112.751287,3.097712,24
134257000000,10,198,1225,15652,14.190845,0.832241,60.848082,67.827530,83.740855,1.966252,25
134568000000,11,199,1294,15806,14.165242,0.868340,62.796401,67.764483,84.565462,1.819443,25
134879000000,12,200,1302,15869,13.922218,0.823375,58.534117,56.202585,120.069917,2.093104,25
135189900000,13,201,1216,15849,13.746139,0.972398,42.287612,50.857720,160.388096,2.276871,25
135397200000,13,202,1296,15944,14.193395,0.723392,63.278917,53.194564,136.210432,2.624441,25
135604400000,14,203,1381,16076,14.503539,0.682662,60.840695,58.218095,217.585116,2.528506,25
135915400000,15,204,1276,16117,14.198526,0.799647,58.922191,47.730867,113.309191,2.299682,25
136226500000,16,205,1224,16148,13.884949,0.969287,52.375228,52.437635,145.838860,2.582070,25
136433700000,16,206,1246,16243,14.383797,0.662355,50.875203,53.846385,109.038575,2.568858,26
136641100000,11,207,1185,16277,14.197481,0.668699,51.666049,50.972430,115.615239,3.256219,28
136848400000,16,208,1105,16287,23.970382,1.436902,47.514203,49.334913,24.579848,3.166849,24
137055800000,19,209,1108,16399,16.087336,0.922371,48.861702,51.256807,138.325137,2.640663,26
137263200000,11,210,1077,16447,14.291774,1.024266,48.469170,49.410619,99.986825,2.576910,14
137470600000,10,211,986,16421,13.978911,0.702042,45.884597,46.952033,138.452335,2.358613,15
137678000000,11,212,1156,16589,13.978048,0.598879,50.580946,57.285505,133.030203,2.633084,15
137885300000,12,213,1201,16681,14.599317,0.639367,51.879072,58.418535,110.442171,2.457859,15
138092700000,12,214,1164,16687,14.114935,0.723153,57.263365,57.861422,96.341292,2.449511,16
138299900000,13,215,1137,16756,13.941770,0.587647,57.303607,59.989688,86.587016,2.425226,16
138507100000,10,216,1075,16790,13.784218,0.548154,49.936517,48.521839,111.266667,2.505624,19
138714400000,8,217,1000,16802,13.479595,0.590830,47.563695,43.134872,121.214427,2.433209,21
138921600000,9,218,892,16815,13.591214,0.650175,42.618056,42.126963,135.409136,2.419503,21
139128800000,9,219,1004,16949,14.369760,0.566356,33.006917,50.103472,74.057997,3.416358,22
139439900000,13,220,1299,17169,14.288095,0.688856,47.460859,63.822930,116.351528,4.050530,20
139750900000,15,221,1382,17318,14.079498,0.724481,58.857589,59.850664,137.810829,4.614094,19
140061900000,19,222,1403,17436,13.905773,0.939157,52.820324,65.457306,125.143790,4.195346,17
140372700000,16,223,1328,17473,13.478743,0.800185,58.456388,55.290137,142.595160,2.290894,20
140579900000,15,224,1167,17382,13.766794,0.800064,49.504160,53.360407,105.011784,2.402878,21
140787500000,16,225,1157,17419,13.778994,0.631067,61.524711,56.602005,93.280219,2.259644,21
140994700000,15,226,1056,17398,13.646082,0.656391,65.529995,48.516031,83.135329,1.508090,23
141202000000,3,227,1005,17480,13.427746,0.497036,121.009411,0.000213,0.000000,0.000000,0
141305500000,14,228,1275,17252,14.097423,0.597108,77.498211,61.783570,93.072542,1.522350,26
141513000000,16,229,1356,17357,13.709806,0.661999,102.490012,69.928728,17.215201,1.884046,25
141720100000,18,230,1290,17369,13.794035,0.875876,95.800510,63.043992,26.710957,2.093520,24
141927400000,17,231,1263,17412,13.824686,0.684418,102.999550,59.398742,29.094282,2.260380,26
142134700000,18,232,1257,17475,14.183984,0.897145,106.130942,73.914558,22.981144,2.201284,26
142342200000,21,233,1294,17591,14.393544,0.737077,113.335492,73.803850,186.748347,1.981692,24
142653300000,21,234,1312,17698,15.037329,0.853698,125.787940,78.136206,152.928596,2.174525,25
142964300000,22,235,1314,17781,15.294650,0.823746,117.942672,83.837537,254.171159,2.169047,25
143379100000,21,236,1164,17776,15.412800,1.300605,105.558895,90.099676,195.151746,5.235892,27
143897300000,23,237,1171,17714,14.165063,1.402184,97.269130,98.233078,186.871666,39.622925,26
144312000000,25,238,1194,17833,19.413000,1.207243,115.012316,126.499575,219.039004,12.299547,25
144830300000,25,239,1045,17747,16.719630,1.391229,124.446446,100.822422,164.821372,53.478818,26
145245300000,23,240,1072,17872,16.546074,0.787949,109.362164,94.176592,147.848294,6.451932,29
145660600000,18,241,945,17891,20.078059,1.127077,82.637046,57.654854,142.052783,45.193335,35
145972000000,17,242,1093,18129,17.449159,0.678059,71.232186,55.363055,132.072522,4.001721,37
146283300000,17,243,1094,18209,15.667437,0.739942,72.541989,46.919801,123.319677,3.564187,38
146594500000,18,244,1050,18245,14.622530,0.919183,83.164169,38.452622,125.785688,3.546255,38
146905400000,17,245,1009,18223,14.943042,0.706982,80.450330,36.537959,120.107533,3.282286,40
147216000000,9,246,1040,18301,16.179480,0.595426,63.553522,34.968012,144.411909,4.567669,49
147422800000,7,247,1169,18454,17.938553,0.806786,84.650482,53.359879,14.523752,2.352868,52
147629700000,7,248,1219,18554,14.451418,0.596742,59.587793,39.684606,90.377423,1.550437,52
147939900000,7,249,1186,18634,13.980229,0.663119,62.550765,41.941019,85.195050,1.487931,23
148250200000,8,250,1084,18675,16.745889
